ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T44C12_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T44C12_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T44C12_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T44C12__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T44C13_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T44C13_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T44C13_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T44C13_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T44C13_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T44C13_acam, energyCAM, , Accumulator, 34684515000, 14, 183007428983.900391, 2424301323886.927734, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T44C13_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T44C13_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T44C13_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T44C13_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T44C13__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T44C14_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T44C14_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T44C14_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T44C14_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T44C14_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T44C14_acam, energyCAM, , Accumulator, 34684515000, 14, 183257934308.013306, 2425661172884.055176, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T44C14_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T44C14_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T44C14_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T44C14_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T44C14__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T44C15_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T44C15_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T44C15_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T44C15_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T44C15_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T44C15_acam, energyCAM, , Accumulator, 34684515000, 14, 183115522660.720673, 2424821602523.311035, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T44C15_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T44C15_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T44C15_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T44C15_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T44C15__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 28071834, 0, 0, 28071834, 28071834, 1, 1
T45_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 11303086, 0, 0, 15463086, 23783086, 1, 2
T45_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 27801733, 0, 0, 27801733, 27801733, 1, 1
T45_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
T45C00_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C00_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C00_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C00_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C00_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C00_acam, energyCAM, , Accumulator, 34684515000, 14, 183189031526.896515, 2425523435458.822266, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C00_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C00_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C00_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C00_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C00__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C01_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C01_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C01_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C01_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C01_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C01_acam, energyCAM, , Accumulator, 34684515000, 14, 182933267786.028290, 2423941266999.076172, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C01_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C01_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C01_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C01_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C01__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C02_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C02_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C02_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C02_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C02_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C02_acam, energyCAM, , Accumulator, 34684515000, 14, 183026851467.029297, 2424659514902.630371, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C02_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C02_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C02_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C02_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C02__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C03_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C03_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C03_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C03_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C03_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C03_acam, energyCAM, , Accumulator, 34684515000, 14, 182731630776.201508, 2422350500546.086426, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C03_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C03_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C03_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C03_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C03__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C04_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C04_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C04_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C04_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C04_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C04_acam, energyCAM, , Accumulator, 34684515000, 14, 183505004856.139252, 2426968967123.324219, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C04_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C04_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C04_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C04_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C04__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C05_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C05_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C05_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C05_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C05_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C05_acam, energyCAM, , Accumulator, 34684515000, 14, 183355990566.392426, 2426036559751.884277, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C05_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C05_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C05_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C05_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C05__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C06_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C06_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C06_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C06_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C06_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C06_acam, energyCAM, , Accumulator, 34684515000, 14, 182969103805.230743, 2424253932587.103027, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C06_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C06_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C06_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C06_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C06__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C07_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C07_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C07_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C07_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C07_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C07_acam, energyCAM, , Accumulator, 34684515000, 14, 183189230832.227234, 2425304825564.510742, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C07_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C07_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C07_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C07_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C07__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C08_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C08_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C08_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C08_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C08_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C08_acam, energyCAM, , Accumulator, 34684515000, 14, 183015323205.331665, 2424871487918.304688, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C08_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C08_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C08_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C08_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C08__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C09_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C09_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C09_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C09_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C09_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C09_acam, energyCAM, , Accumulator, 34684515000, 14, 182638660005.673798, 2423116528550.425293, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C09_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C09_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C09_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C09_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C09__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C10_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C10_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C10_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C10_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C10_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C10_acam, energyCAM, , Accumulator, 34684515000, 14, 183203887454.976685, 2425266962660.171387, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C10_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C10_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C10_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C10_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C10__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C11_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C11_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C11_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C11_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C11_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C11_acam, energyCAM, , Accumulator, 34684515000, 14, 182749309556.505432, 2423285662342.544434, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
T45C11_acam, energyDAC, , Accumulator, 34684515000, 14, 47983279.331875, 2213841437.864069, 1040000, 46.137769, 46.137769, 0, 0, 0, 0
T45C11_acam, energySA, , Accumulator, 34684515000, 14, 4792319999.999999, 86261759999.999985, 266240000, 18.000000, 18.000000, 0, 0, 0, 0
T45C11_acam, energyPC, , Accumulator, 34684515000, 14, 3924910099.147916, 57861024161.071457, 266240000, 14.742000, 14.742000, 0, 0, 0, 0
T45C11_acam, energyREG, , Accumulator, 34684515000, 14, 12454276424.162323, 104266996510059347968.000000, 267280001, 8.170000, 10211121216.000000, 0, 0, 0, 0
T45C11__mpe, activeCycle, , Accumulator, 34684515000, 14, 0, 0, 1580000, 0, 0, 1580000, 1580000, 1, 1
T45C12_ctrl, activeCycleF, , Accumulator, 34684515000, 14, 0, 0, 34684515, 0, 0, 34684515, 34684515, 1, 1
T45C12_ctrl, activeCycleD, , Accumulator, 34684515000, 14, 0, 0, 34141833, 0, 0, 34141833, 34141833, 1, 1
T45C12_ctrl, activeCycleM, , Accumulator, 34684515000, 14, 0, 0, 5823186, 0, 0, 5823186, 5823186, 1, 1
T45C12_ctrl, activeCycleALU, , Accumulator, 34684515000, 14, 0, 0, 23461833, 0, 0, 23461833, 23461833, 1, 1
T45C12_ctrl, activeCycleFPU, , Accumulator, 34684515000, 14, 0, 0, 2860000, 0, 0, 2860000, 2860000, 1, 1
T45C12_acam, energyCAM, , Accumulator, 34684515000, 14, 183049188953.071014, 2424872167227.996582, 68423680000, 0.646400, 87.552000, 0, 0, 0, 0
