ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T44C12_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T44C12__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T44C13_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T44C13_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T44C13_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T44C13_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T44C13_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T44C13_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T44C13_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T44C13_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T44C13_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T44C13_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T44C13__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T44C14_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T44C14_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T44C14_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T44C14_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T44C14_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T44C14_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T44C14_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T44C14_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T44C14_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T44C14_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T44C14__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T44C15_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T44C15_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T44C15_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T44C15_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T44C15_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T44C15_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T44C15_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T44C15_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T44C15_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T44C15_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T44C15__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 34514470, 0, 0, 34514470, 34514470, 1, 1
T45_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 13903745, 0, 0, 19023745, 29263745, 1, 2
T45_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 34184369, 0, 0, 34184369, 34184369, 1, 1
T45_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0
T45C00_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C00_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C00_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C00_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C00_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C00_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C00_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C00_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C00_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C00_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C00__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C01_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C01_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C01_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C01_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C01_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C01_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C01_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C01_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C01_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C01_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C01__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C02_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C02_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C02_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C02_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C02_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C02_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C02_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C02_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C02_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C02_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C02__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C03_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C03_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C03_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C03_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C03_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C03_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C03_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C03_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C03_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C03_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C03__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C04_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C04_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C04_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C04_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C04_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C04_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C04_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C04_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C04_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C04_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C04__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C05_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C05_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C05_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C05_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C05_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C05_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C05_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C05_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C05_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C05_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C05__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C06_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C06_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C06_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C06_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C06_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C06_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C06_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C06_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C06_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C06_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C06__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C07_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C07_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C07_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C07_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C07_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C07_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C07_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C07_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C07_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C07_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C07__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C08_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C08_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C08_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C08_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C08_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C08_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C08_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C08_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C08_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C08_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C08__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C09_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C09_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C09_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C09_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C09_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C09_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C09_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C09_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C09_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C09_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C09__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C10_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C10_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C10_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C10_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C10_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C10_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C10_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C10_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C10_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C10_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C10__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C11_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C11_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C11_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C11_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C11_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C11_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
T45C11_acam, energyDAC, , Accumulator, 42647810000, 14, 59056343.793226, 2724727923.536067, 1280000, 46.137769, 46.137769, 0, 0, 0, 0
T45C11_acam, energySA, , Accumulator, 42647810000, 14, 5898239999.999999, 106168319999.999985, 327680000, 18.000000, 18.000000, 0, 0, 0, 0
T45C11_acam, energyPC, , Accumulator, 42647810000, 14, 4830658568.148846, 71213568154.878204, 327680000, 14.742000, 14.742000, 0, 0, 0, 0
T45C11_acam, energyREG, , Accumulator, 42647810000, 14, 15316321676.881863, 157640963571877281792.000000, 328960001, 8.170000, 12555515263.999998, 0, 0, 0, 0
T45C11__mpe, activeCycle, , Accumulator, 42647810000, 14, 0, 0, 1940000, 0, 0, 1940000, 1940000, 1, 1
T45C12_ctrl, activeCycleF, , Accumulator, 42647810000, 14, 0, 0, 42647810, 0, 0, 42647810, 42647810, 1, 1
T45C12_ctrl, activeCycleD, , Accumulator, 42647810000, 14, 0, 0, 41977769, 0, 0, 41977769, 41977769, 1, 1
T45C12_ctrl, activeCycleM, , Accumulator, 42647810000, 14, 0, 0, 7150545, 0, 0, 7150545, 7150545, 1, 1
T45C12_ctrl, activeCycleALU, , Accumulator, 42647810000, 14, 0, 0, 28837768, 0, 0, 28837768, 28837768, 1, 1
T45C12_ctrl, activeCycleFPU, , Accumulator, 42647810000, 14, 0, 0, 3520000, 0, 0, 3520000, 3520000, 1, 1
T45C12_acam, energyCAM, , Accumulator, 42647810000, 14, 200974546080.769196, 2882276650414.449707, 84213760000, 1.280000, 87.552000, 0, 0, 0, 0
